"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch"
"1",1,0.0802139037433155,0.0804289544235925,0.0946291560102302,0.0804289544235925,0.0918635170603675
"2",2,0.109042553191489,0.109625668449198,0.102902374670185,0.109625668449198,0.0964187327823691
"3",3,0.100515463917526,0.102827763496144,0.0948717948717949,0.102827763496144,0.102094240837696
"4",4,0.0903954802259887,0.0878186968838527,0.0635838150289017,0.0878186968838527,0.0833333333333333
"5",5,0.0884146341463415,0.0884146341463415,0.0811594202898551,0.0909090909090909,0.0928792569659443
"6",6,0.0734463276836158,0.0734463276836158,0.068870523415978,0.0734463276836158,0.0793201133144476
"7",7,0.0962566844919786,0.0945945945945946,0.100263852242744,0.0970350404312668,0.0914127423822715
"8",8,0.0956072351421189,0.0956072351421189,0.0925,0.0956072351421189,0.0891891891891892
"9",9,0.0784313725490196,0.0784313725490196,0.0835579514824798,0.0784313725490196,0.0728291316526611
"10",10,0.0869565217391304,0.0869565217391304,0.0923482849604222,0.0894308943089431,0.0744985673352436
"11",11,0.0953678474114441,0.0953678474114441,0.0909090909090909,0.0953678474114441,0.0914127423822715
"12",12,0.0892857142857143,0.0887573964497041,0.0793201133144476,0.0890207715133531,0.0716510903426791
"13",13,0.0953757225433526,0.0977011494252874,0,0,0.115273775216138
"14",14,0.0846994535519126,0.0821917808219178,0.0547945205479452,0.0846994535519126,0.0901639344262295
"15",15,0.0948509485094851,0.0948509485094851,0.0943396226415094,0.0948509485094851,0.076271186440678
"16",16,0.114973262032086,0.114973262032086,0.115183246073298,0.114973262032086,0.0926430517711172
"17",17,0.103825136612022,0.103825136612022,0.110236220472441,0.103825136612022,0.0944444444444444
"18",18,0.0714285714285714,0.0714285714285714,0.0694444444444444,0.0714285714285714,0.0722543352601156
"19",19,0.0994475138121547,0.0994475138121547,0.101876675603217,0.0994475138121547,0.104683195592287
"20",20,0.0818713450292398,0.0818713450292398,0.0944444444444444,0.0818713450292398,0.0720720720720721
"21",21,0.0859375,0.0863874345549738,0.0775193798449612,0.0883116883116883,0.0968586387434555
"22",22,0.0984042553191489,0.0981432360742706,0.0783783783783784,0.100529100529101,0.102425876010782
"23",23,0.096514745308311,0.091644204851752,0.0932642487046632,0.091644204851752,0.101369863013699
"24",24,0.0911528150134048,0.0938337801608579,0.108247422680412,0.0938337801608579,0.0856353591160221
"25",25,0.0849315068493151,0.0819672131147541,0.0833333333333333,0.0846994535519126,0.0782122905027933
"26",26,0.0782122905027933,0.0756302521008403,0.078804347826087,0.0782122905027933,0.0634005763688761
"27",27,0.0866141732283465,0.0842105263157895,0.0923076923076923,0.0866141732283465,0.088
"28",28,0.0948905109489051,0.0948905109489051,0.0790123456790123,0.0948905109489051,0.0904522613065327
"29",29,0.0564971751412429,0.0564971751412429,0.0790190735694823,0.0564971751412429,0.0550724637681159
"30",30,0.0862533692722372,0.0862533692722372,0.0623306233062331,0.0862533692722372,0.0871934604904632
"31",31,0.074792243767313,0.0773480662983425,0.0844327176781003,0.0773480662983425,0.0879120879120879
"32",32,0.0756756756756757,0.0756756756756757,0.068241469816273,0.0756756756756757,0.0659340659340659
"33",33,0.110817941952507,0.108753315649867,0.0966057441253264,0.110817941952507,0.0991957104557641
"34",34,0.078167115902965,0.0754716981132075,0.068241469816273,0.0754716981132075,0.0771349862258953
"35",35,0.09366391184573,0.09366391184573,0.100263852242744,0.09366391184573,0.0773638968481375
"36",36,0.102493074792244,0.104972375690608,0.10443864229765,0.1,0.104683195592287
"37",37,0.0859375,0.0859375,0.0656167979002625,0.0859375,0.0877659574468085
"38",38,0.0823863636363636,0.0821529745042493,0.0736543909348442,0.0821529745042493,0.0787172011661808
"39",39,0.105405405405405,0.103260869565217,0.0986666666666667,0.102981029810298,0.0963172804532578
"40",40,0.0929577464788732,0.0932203389830508,0.127659574468085,0.0929577464788732,0.0784883720930233
"41",41,0.100250626566416,0.102756892230576,0.099009900990099,0.100250626566416,0.0906735751295337
"42",42,0.072,0.072,0.0656167979002625,0.0718085106382979,0.063013698630137
"43",43,0.0769230769230769,0.0769230769230769,0.0851648351648352,0.0769230769230769,0.0793201133144476
"44",44,0.0831099195710456,0.0831099195710456,0.0927835051546392,0.0855614973262032,0.0736543909348442
"45",45,0.0739795918367347,0.0784810126582278,0.109489051094891,0.0808080808080808,0.077319587628866
"46",46,0.0663129973474801,0.0687830687830688,0.0835443037974684,0.0663129973474801,0.0795755968169761
"47",47,0.110236220472441,0.107894736842105,0.0997442455242967,0.110236220472441,0.110512129380054
"48",48,0.102493074792244,0.102777777777778,0.113207547169811,0.104972375690608,0.0919540229885057
"49",49,0.0766961651917404,0.0794117647058823,0.0878186968838527,0.0791788856304985,0.0640243902439024
"50",50,0.11484593837535,0.114525139664804,0.125668449197861,0.114525139664804,0.103448275862069
