"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t"
"1",1,0,0.0923913043478261,0.078804347826087,0,0,0,0
"2",2,0,0.0967741935483871,0.104622871046229,0,0,0,0
"3",3,0,0.0886426592797784,0.0943396226415094,0,0,0,0
"4",4,0,0.0966057441253264,0.102827763496144,0,0,0,0
"5",5,0,0.0714285714285714,0.0725388601036269,0,0,0,0
"6",6,0,0.0863874345549738,0.0892857142857143,0,0,0,0
"7",7,0,0.111940298507463,0.117359413202934,0,0,0,0
"8",8,0,0.108938547486034,0.120879120879121,0,0,0,0
"9",9,0,0.0809399477806789,0.0610079575596817,0,0,0,0
"10",10,0,0.0952380952380952,0.0706214689265537,0,0,0,0
"11",11,0,0.0829015544041451,0.083756345177665,0,0,0,0
"12",12,0,0.112565445026178,0.10079575596817,0,0,0,0
"13",13,0,0.110817941952507,0.10427807486631,0,0,0,0
"14",14,0,0.0803108808290155,0.0810126582278481,0,0,0,0
"15",15,0,0.0860215053763441,0.0899470899470899,0,0,0,0
"16",16,0,0.0901639344262295,0.0889487870619946,0,0,0,0
"17",17,0,0.128953771289538,0.130120481927711,0,0,0,0
"18",18,0,0.0776942355889724,0.0769230769230769,0,0,0,0
"19",19,0,0.0914285714285714,0.0798898071625344,0,0,0,0
"20",20,0,0.120418848167539,0.108465608465608,0,0,0,0
"21",21,0,0.108040201005025,0.0871794871794872,0,0,0,0
"22",22,0,0.08,0.078125,0,0,0,0
"23",23,0,0.0796703296703297,0.0813008130081301,0,0,0,0
"24",24,0,0.0946291560102302,0.099236641221374,0,0,0,0
"25",25,0,0.11968085106383,0.108179419525066,0,0,0,0
"26",26,0,0.0876288659793814,0.0803108808290155,0,0,0,0
"27",27,0,0.0943877551020408,0.0869565217391304,0,0,0,0
"28",28,0,0.105540897097625,0.107416879795396,0,0,0,0
"29",29,0,0.103151862464183,0.104395604395604,0,0,0,0
"30",30,0,0.10455764075067,0.108465608465608,0,0,0,0
"31",31,0,0.0727272727272727,0.0788804071246819,0,0,0,0
"32",32,0,0.0804289544235925,0.0887728459530026,0,0,0,0
"33",33,0,0.101522842639594,0.0994897959183673,0,0,0,0
"34",34,0,0.103746397694524,0.100840336134454,0,0,0,0
"35",35,0,0.10025706940874,0.108860759493671,0,0,0,0
"36",36,0,0.111702127659574,0.122715404699739,0,0,0,0
"37",37,0,0.109090909090909,0.105793450881612,0,0,0,0
"38",38,0,0.0801104972375691,0.101063829787234,0,0,0,0
"39",39,0,0.077319587628866,0.0947630922693267,0,0,0,0
"40",40,0,0.0557184750733138,0.0488505747126437,0,0,0,0
"41",41,0,0.0932642487046632,0.0740740740740741,0,0,0,0
"42",42,0,0.0894736842105263,0.0857142857142857,0,0,0,0
"43",43,0,0.0920398009950249,0.0746268656716418,0,0,0,0
"44",44,0,0.0957178841309824,0.102244389027431,0,0,0,0
"45",45,0,0.115168539325843,0.0847953216374269,0,0,0,0
"46",46,0,0.0889487870619946,0.0806451612903226,0,0,0,0
"47",47,0,0.0904392764857881,0.0857142857142857,0,0,0,0
"48",48,0,0.0748663101604278,0.078125,0,0,0,0
"49",49,0,0.0504451038575668,0.0653409090909091,0,0,0,0
"50",50,0,0.0894308943089431,0.0853333333333333,0,0,0,0
