"","Round..FDP.","X1D_MLE","X1D_NPMLE","X2D_NPMLE","X1D_Proj","Welch","B_F","Pooled_t","EV_NPMLE"
"1",1,0,0,0,0,0,0,0,0.0967741935483871
"2",2,0,0,0,0,0,0,0,0.105121293800539
"3",3,0,0,0,0,0,0,0,0.114206128133705
"4",4,0,0,0,0,0,0,0,0.117808219178082
"5",5,0,0,0,0,0,0,0,0.170426065162907
"6",6,0,0,0,0,0,0,0,0.125714285714286
"7",7,0,0,0,0,0,0,0,0.142105263157895
"8",8,0,0,0,0,0,0,0,0.153652392947103
"9",9,0,0,0,0,0,0,0,0.124309392265193
"10",10,0,0,0,0,0,0,0,0.11614730878187
"11",11,0,0,0,0,0,0,0,0.113513513513514
"12",12,0,0,0,0,0,0,0,0.078804347826087
"13",13,0,0,0,0,0,0,0,0.167525773195876
"14",14,0,0,0,0,0,0,0,0.118598382749326
"15",15,0,0,0,0,0,0,0,0.129533678756477
"16",16,0,0,0,0,0,0,0,0.146699266503667
"17",17,0,0,0,0,0,0,0,0.133858267716535
"18",18,0,0,0,0,0,0,0,0.13262599469496
"19",19,0,0,0,0,0,0,0,0.137837837837838
"20",20,0,0,0,0,0,0,0,0.12987012987013
"21",21,0,0,0,0,0,0,0,0.149214659685864
"22",22,0,0,0,0,0,0,0,0.14021164021164
"23",23,0,0,0,0,0,0,0,0.117142857142857
"24",24,0,0,0,0,0,0,0,0.12664907651715
"25",25,0,0,0,0,0,0,0,0.121951219512195
"26",26,0,0,0,0,0,0,0,0.131233595800525
"27",27,0,0,0,0,0,0,0,0.147208121827411
"28",28,0,0,0,0,0,0,0,0.122850122850123
"29",29,0,0,0,0,0,0,0,0.147368421052632
"30",30,0,0,0,0,0,0,0,0.132978723404255
"31",31,0,0,0,0,0,0,0,0.164179104477612
"32",32,0,0,0,0,0,0,0,0.163727959697733
"33",33,0,0,0,0,0,0,0,0.10498687664042
"34",34,0,0,0,0,0,0,0,0.140957446808511
"35",35,0,0,0,0,0,0,0,0.164948453608247
"36",36,0,0,0,0,0,0,0,0.0735294117647059
"37",37,0,0,0,0,0,0,0,0.152
"38",38,0,0,0,0,0,0,0,0.13625304136253
"39",39,0,0,0,0,0,0,0,0.141304347826087
"40",40,0,0,0,0,0,0,0,0.108108108108108
"41",41,0,0,0,0,0,0,0,0.15681233933162
"42",42,0,0,0,0,0,0,0,0.130666666666667
"43",43,0,0,0,0,0,0,0,0.126801152737752
"44",44,0,0,0,0,0,0,0,0.112860892388451
"45",45,0,0,0,0,0,0,0,0.122159090909091
"46",46,0,0,0,0,0,0,0,0.158176943699732
"47",47,0,0,0,0,0,0,0,0.113756613756614
"48",48,0,0,0,0,0,0,0,0.15211970074813
"49",49,0,0,0,0,0,0,0,0.116343490304709
"50",50,0,0,0,0,0,0,0,0.128415300546448
